Year,Province,District,Cause_of_Death,Cause_of_Incident,Remarks,Key_Impacts,Lessons_Failures,Total_Deaths_Cum,Persons_Affected,Est_Damages_USD_Mn,Combined_Text,Data_Quality_Label,Sentiment,Text_Word_Count
2009,Sindh,Shikarpur,Flash Flood,Monsoon Floods 2009,Shikarpur district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,3,12781,0.2,Shikarpur district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Kashmore,Drowning,Monsoon Floods 2009,Kashmore district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,5,20959,0.3,Kashmore district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Dadu,Rain/Storm,Monsoon Floods 2009,Dadu district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,3,11406,0.2,Dadu district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Jamshoro,Flash Flood,Monsoon Floods 2009,Jamshoro district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,2,8786,0.1,Jamshoro district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Thatta,Flash Flood,Monsoon Floods 2009,Thatta district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,4,14778,0.2,Thatta district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Badin,Drowning,Monsoon Floods 2009,Badin district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,5,18789,0.3,Badin district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Sanghar,Rain/Storm,Monsoon Floods 2009,Sanghar district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,3,11087,0.2,Sanghar district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Mirpur Khas,Drowning,Monsoon Floods 2009,Mirpur Khas district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,4,16164,0.3,Mirpur Khas district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,26
2009,Sindh,Tharparkar,Drowning,Monsoon Floods 2009,Tharparkar district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,5,21173,0.3,Tharparkar district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Umerkot,Rain/Storm,Monsoon Floods 2009,Umerkot district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,7,26861,0.4,Umerkot district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Matiari,Rain/Storm,Monsoon Floods 2009,Matiari district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,7,28081,0.4,Matiari district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,Sindh,Qambar,Drowning,Monsoon Floods 2009,Qambar district; Sindh province; monsoon 2009,Low-lying deltaic flooding; displacement of rural communities; standing water for weeks,District-level response; PDMA Sindh coordinated with local administration,2,8777,0.1,Qambar district; Sindh province; monsoon 2009 Low-lying deltaic flooding; displacement of rural communities; standing water for weeks District-level response; PDMA Sindh coordinated with local administration,Incomplete,Neutral,25
2009,KPK,All (Province Level),Landslide,Monsoon Floods 2009,KPK provincial aggregate; monsoon season 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,Monsoon 2009 response coordinated through provincial PDMA,75,292459,4.7,KPK provincial aggregate; monsoon season 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage Monsoon 2009 response coordinated through provincial PDMA,Valid,Negative,24
2009,KPK,Peshawar,Flash Flood,Monsoon Floods 2009,Peshawar district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,4,15361,0.2,Peshawar district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Nowshera,Drowning,Monsoon Floods 2009,Nowshera district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,5,17760,0.3,Nowshera district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Charsadda,Flash Flood,Monsoon Floods 2009,Charsadda district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,3,11242,0.2,Charsadda district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Mardan,Drowning,Monsoon Floods 2009,Mardan district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,5,20587,0.3,Mardan district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Swat,Flash Flood,Monsoon Floods 2009,Swat district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,5,20851,0.3,Swat district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Malakand,Landslide,Monsoon Floods 2009,Malakand district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,6,21643,0.3,Malakand district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Dir Upper,Drowning,Monsoon Floods 2009,Dir Upper district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,5,17879,0.3,Dir Upper district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,26
2009,KPK,Dir Lower,Landslide,Monsoon Floods 2009,Dir Lower district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,5,18704,0.3,Dir Lower district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,26
2009,KPK,Chitral,Drowning,Monsoon Floods 2009,Chitral district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,6,23532,0.4,Chitral district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Mansehra,Drowning,Monsoon Floods 2009,Mansehra district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,4,16519,0.3,Mansehra district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Abbottabad,Flash Flood,Monsoon Floods 2009,Abbottabad district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,3,13631,0.2,Abbottabad district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Haripur,Flash Flood,Monsoon Floods 2009,Haripur district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,5,17941,0.3,Haripur district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Swabi,Flash Flood,Monsoon Floods 2009,Swabi district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,3,12494,0.2,Swabi district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Buner,Flash Flood,Monsoon Floods 2009,Buner district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,4,16635,0.3,Buner district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Shangla,Landslide,Monsoon Floods 2009,Shangla district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,2,6977,0.1,Shangla district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Kohistan,Flash Flood,Monsoon Floods 2009,Kohistan district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,5,20559,0.3,Kohistan district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Battagram,Flash Flood,Monsoon Floods 2009,Battagram district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,6,21686,0.3,Battagram district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,25
2009,KPK,Tor Ghar,Drowning,Monsoon Floods 2009,Tor Ghar district; KPK province; monsoon 2009,Flash floods in mountain valleys; landslides cutting off communities; bridge damage,District-level response; PDMA KPK coordinated with local administration,5,21132,0.3,Tor Ghar district; KPK province; monsoon 2009 Flash floods in mountain valleys; landslides cutting off communities; bridge damage District-level response; PDMA KPK coordinated with local administration,Incomplete,Neutral,26
2009,Balochistan,All (Province Level),Cyclone/Storm,Monsoon Floods 2009,Balochistan provincial aggregate; monsoon season 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,Monsoon 2009 response coordinated through provincial PDMA,48,186367,3.0,Balochistan provincial aggregate; monsoon season 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage Monsoon 2009 response coordinated through provincial PDMA,Valid,Neutral,23
2009,Balochistan,Quetta,Cyclone/Storm,Monsoon Floods 2009,Quetta district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,3,13129,0.2,Quetta district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Khuzdar,Drowning,Monsoon Floods 2009,Khuzdar district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,3,9899,0.2,Khuzdar district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Turbat,Drowning,Monsoon Floods 2009,Turbat district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,2,9321,0.1,Turbat district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Gwadar,Flash Flood,Monsoon Floods 2009,Gwadar district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,2,7775,0.1,Gwadar district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Lasbela,Cyclone/Storm,Monsoon Floods 2009,Lasbela district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,4,14020,0.2,Lasbela district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Mastung,Flash Flood,Monsoon Floods 2009,Mastung district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,1,5550,0.1,Mastung district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Kalat,Drowning,Monsoon Floods 2009,Kalat district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,4,17384,0.3,Kalat district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Sibi,Flash Flood,Monsoon Floods 2009,Sibi district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,4,17382,0.3,Sibi district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Nasirabad,Cyclone/Storm,Monsoon Floods 2009,Nasirabad district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,2,7245,0.1,Nasirabad district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Jaffarabad,Flash Flood,Monsoon Floods 2009,Jaffarabad district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,3,13207,0.2,Jaffarabad district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Bolan,Cyclone/Storm,Monsoon Floods 2009,Bolan district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,5,17474,0.3,Bolan district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Zhob,Flash Flood,Monsoon Floods 2009,Zhob district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,2,8488,0.1,Zhob district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Loralai,Flash Flood,Monsoon Floods 2009,Loralai district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,1,5497,0.1,Loralai district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Dera Bugti,Cyclone/Storm,Monsoon Floods 2009,Dera Bugti district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,2,9679,0.2,Dera Bugti district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,25
2009,Balochistan,Kohlu,Cyclone/Storm,Monsoon Floods 2009,Kohlu district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,2,8466,0.1,Kohlu district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,24
2009,Balochistan,Jhal Magsi,Cyclone/Storm,Monsoon Floods 2009,Jhal Magsi district; Balochistan province; monsoon 2009,Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage,District-level response; PDMA Balochistan coordinated with local administration,1,5415,0.1,Jhal Magsi district; Balochistan province; monsoon 2009 Flash floods in dry riverbeds (nullahs); hill torrents; infrastructure damage District-level response; PDMA Balochistan coordinated with local administration,Incomplete,Neutral,25
2009,AJK,All (Province Level),Landslide,Monsoon Floods 2009,AJK provincial aggregate; monsoon season 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",Monsoon 2009 response coordinated through provincial PDMA,19,73485,1.2,"AJK provincial aggregate; monsoon season 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages Monsoon 2009 response coordinated through provincial PDMA",Valid,Neutral,23
2009,AJK,Muzaffarabad,Landslide,Monsoon Floods 2009,Muzaffarabad district; AJK province; monsoon 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",District-level response; PDMA AJK coordinated with local administration,3,9960,0.2,"Muzaffarabad district; AJK province; monsoon 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages District-level response; PDMA AJK coordinated with local administration",Incomplete,Neutral,24
2009,AJK,Mirpur,Landslide,Monsoon Floods 2009,Mirpur district; AJK province; monsoon 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",District-level response; PDMA AJK coordinated with local administration,2,7791,0.1,"Mirpur district; AJK province; monsoon 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages District-level response; PDMA AJK coordinated with local administration",Incomplete,Neutral,24
2009,AJK,Rawlakot,Drowning,Monsoon Floods 2009,Rawlakot district; AJK province; monsoon 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",District-level response; PDMA AJK coordinated with local administration,3,10858,0.2,"Rawlakot district; AJK province; monsoon 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages District-level response; PDMA AJK coordinated with local administration",Incomplete,Neutral,24
2009,AJK,Kotli,Landslide,Monsoon Floods 2009,Kotli district; AJK province; monsoon 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",District-level response; PDMA AJK coordinated with local administration,4,16879,0.3,"Kotli district; AJK province; monsoon 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages District-level response; PDMA AJK coordinated with local administration",Incomplete,Neutral,24
2009,AJK,Bagh,Flash Flood,Monsoon Floods 2009,Bagh district; AJK province; monsoon 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",District-level response; PDMA AJK coordinated with local administration,3,10864,0.2,"Bagh district; AJK province; monsoon 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages District-level response; PDMA AJK coordinated with local administration",Incomplete,Neutral,24
2009,AJK,Haveli,Flash Flood,Monsoon Floods 2009,Haveli district; AJK province; monsoon 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",District-level response; PDMA AJK coordinated with local administration,2,8994,0.1,"Haveli district; AJK province; monsoon 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages District-level response; PDMA AJK coordinated with local administration",Incomplete,Neutral,24
2009,AJK,Neelum,Flash Flood,Monsoon Floods 2009,Neelum district; AJK province; monsoon 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",District-level response; PDMA AJK coordinated with local administration,3,9880,0.2,"Neelum district; AJK province; monsoon 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages District-level response; PDMA AJK coordinated with local administration",Incomplete,Neutral,24
2009,AJK,Hattian,Landslide,Monsoon Floods 2009,Hattian district; AJK province; monsoon 2009,"Flash floods in Neelum, Jhelum river valleys; landslides; road blockages",District-level response; PDMA AJK coordinated with local administration,2,7979,0.1,"Hattian district; AJK province; monsoon 2009 Flash floods in Neelum, Jhelum river valleys; landslides; road blockages District-level response; PDMA AJK coordinated with local administration",Incomplete,Neutral,24
2009,Gilgit-Baltistan,All (Province Level),Flash Flood,Monsoon Floods 2009,Gilgit-Baltistan provincial aggregate; monsoon season 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,Monsoon 2009 response coordinated through provincial PDMA,16,63176,1.0,Gilgit-Baltistan provincial aggregate; monsoon season 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements Monsoon 2009 response coordinated through provincial PDMA,Valid,Neutral,23
2009,Gilgit-Baltistan,Gilgit,Flash Flood,Monsoon Floods 2009,Gilgit district; Gilgit-Baltistan province; monsoon 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,District-level response; PDMA Gilgit-Baltistan coordinated with local administration,1,5152,0.1,Gilgit district; Gilgit-Baltistan province; monsoon 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements District-level response; PDMA Gilgit-Baltistan coordinated with local administration,Incomplete,Neutral,24
2009,Gilgit-Baltistan,Skardu,Landslide,Monsoon Floods 2009,Skardu district; Gilgit-Baltistan province; monsoon 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,District-level response; PDMA Gilgit-Baltistan coordinated with local administration,1,4728,0.1,Skardu district; Gilgit-Baltistan province; monsoon 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements District-level response; PDMA Gilgit-Baltistan coordinated with local administration,Incomplete,Neutral,24
2009,Gilgit-Baltistan,Ghanche,Landslide,Monsoon Floods 2009,Ghanche district; Gilgit-Baltistan province; monsoon 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,District-level response; PDMA Gilgit-Baltistan coordinated with local administration,3,10987,0.2,Ghanche district; Gilgit-Baltistan province; monsoon 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements District-level response; PDMA Gilgit-Baltistan coordinated with local administration,Incomplete,Neutral,24
2009,Gilgit-Baltistan,Ghizer,Flash Flood,Monsoon Floods 2009,Ghizer district; Gilgit-Baltistan province; monsoon 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,District-level response; PDMA Gilgit-Baltistan coordinated with local administration,2,9753,0.2,Ghizer district; Gilgit-Baltistan province; monsoon 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements District-level response; PDMA Gilgit-Baltistan coordinated with local administration,Incomplete,Neutral,24
2009,Gilgit-Baltistan,Hunza,Landslide,Monsoon Floods 2009,Hunza district; Gilgit-Baltistan province; monsoon 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,District-level response; PDMA Gilgit-Baltistan coordinated with local administration,2,7490,0.1,Hunza district; Gilgit-Baltistan province; monsoon 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements District-level response; PDMA Gilgit-Baltistan coordinated with local administration,Incomplete,Neutral,24
2009,Gilgit-Baltistan,Nagar,Landslide,Monsoon Floods 2009,Nagar district; Gilgit-Baltistan province; monsoon 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,District-level response; PDMA Gilgit-Baltistan coordinated with local administration,3,13756,0.2,Nagar district; Gilgit-Baltistan province; monsoon 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements District-level response; PDMA Gilgit-Baltistan coordinated with local administration,Incomplete,Neutral,24
2009,Gilgit-Baltistan,Astore,Flash Flood,Monsoon Floods 2009,Astore district; Gilgit-Baltistan province; monsoon 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,District-level response; PDMA Gilgit-Baltistan coordinated with local administration,2,6679,0.1,Astore district; Gilgit-Baltistan province; monsoon 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements District-level response; PDMA Gilgit-Baltistan coordinated with local administration,Incomplete,Neutral,24
2009,Gilgit-Baltistan,Diamer,Glacial Outburst,Monsoon Floods 2009,Diamer district; Gilgit-Baltistan province; monsoon 2009,Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements,District-level response; PDMA Gilgit-Baltistan coordinated with local administration,1,4354,0.1,Diamer district; Gilgit-Baltistan province; monsoon 2009 Glacial lake outburst floods (GLOFs); mountain torrents; erosion of settlements District-level response; PDMA Gilgit-Baltistan coordinated with local administration,Incomplete,Neutral,24
2009,FATA,All (Province Level),Flash Flood,Monsoon Floods 2009,FATA provincial aggregate; monsoon season 2009,Flash floods in tribal areas; limited access for relief due to terrain and security,Monsoon 2009 response coordinated through provincial PDMA,10,38692,0.6,FATA provincial aggregate; monsoon season 2009 Flash floods in tribal areas; limited access for relief due to terrain and security Monsoon 2009 response coordinated through provincial PDMA,Valid,Neutral,27
